t,node,Va,Vb,Vc,Ia,Ib,Ic
0.2402,1,884.088006,-7303.445995,6736.874463,884.088006,-7303.445995,6736.874463
0.2403,1,25.922669,-6563.767765,6228.983547,25.922669,-6563.767765,6228.983547
0.2404,1,-21.004414,-7292.488902,7476.06613,-21.004414,-7292.488902,7476.06613
0.2405,1,2436.094895,-7672.345066,5297.390808,2436.094895,-7672.345066,5297.390808
0.2406,1,-1702.373795,-5871.19257,7308.951885,-1702.373795,-5871.19257,7308.951885
0.2407,1,3769.100566,-8843.224082,5437.127235,3769.100566,-8843.224082,5437.127235
0.2408,1,325.677407,-7053.117661,6414.88083,325.677407,-7053.117661,6414.88083
0.2409,1,1456.319748,-6829.202388,5510.394698,1456.319748,-6829.202388,5510.394698
0.241,1,2917.489124,-8663.506877,5834.711662,2917.489124,-8663.506877,5834.711662
0.2411,1,963.504432,-6797.768611,5567.349427,963.504432,-6797.768611,5567.349427
0.2412,1,3895.793457,-8451.515906,4878.870824,3895.793457,-8451.515906,4878.870824
0.2413,1,1321.062448,-7411.115463,5857.984958,1321.062448,-7411.115463,5857.984958
0.2414,1,3657.877203,-7561.883004,3939.9189,3657.877203,-7561.883004,3939.9189
0.2415,1,2706.750198,-8392.07068,5867.384756,2706.750198,-8392.07068,5867.384756
0.2416,1,4052.835699,-7936.248636,3558.066426,4052.835699,-7936.248636,3558.066426
0.2417,1,2582.533589,-7063.224643,4814.546315,2582.533589,-7063.224643,4814.546315
0.2418,1,4134.202543,-8654.631163,4318.942493,4134.202543,-8654.631163,4318.942493
0.2419,1,4844.887311,-8050.478582,3192.32175,4844.887311,-8050.478582,3192.32175
0.242,1,2480.70479,-6946.256903,4686.401041,2480.70479,-6946.256903,4686.401041
0.2421,1,6373.846308,-9165.205278,2460.314758,6373.846308,-9165.205278,2460.314758
0.2422,1,2645.225987,-6464.597302,4119.318515,2645.225987,-6464.597302,4119.318515
0.2423,1,6403.568788,-9044.939422,2500.883752,6403.568788,-9044.939422,2500.883752
0.2424,1,4469.728133,-7454.58155,2909.684898,4469.728133,-7454.58155,2909.684898
0.2425,1,4273.140641,-6804.963289,2786.863021,4273.140641,-6804.963289,2786.863021
0.2426,1,7015.848325,-9226.033847,1891.359264,7015.848325,-9226.033847,1891.359264
0.2427,1,4115.587484,-6619.608241,2744.636329,4115.587484,-6619.608241,2744.636329
0.2428,1,6706.067122,-7684.633139,926.825183,6706.067122,-7684.633139,926.825183
0.2429,1,4880.145797,-7759.024505,2714.221949,4880.145797,-7759.024505,2714.221949
0.243,1,7130.071649,-7117.460383,305.067076,7130.071649,-7117.460383,305.067076
0.2431,1,5311.335945,-7561.256653,1910.326122,5311.335945,-7561.256653,1910.326122
0.2432,1,6919.438592,-7157.86718,461.510073,6919.438592,-7157.86718,461.510073
0.2433,1,6055.622755,-6649.438035,577.764823,6055.622755,-6649.438035,577.764823
0.2434,1,6598.355736,-7696.161551,906.914479,6598.355736,-7696.161551,906.914479
0.2435,1,7848.79654,-6782.794746,-754.375258,7848.79654,-6782.794746,-754.375258
0.2436,1,4693.772713,-5809.258621,822.19768,4693.772713,-5809.258621,822.19768
0.2437,1,9269.367223,-7981.00928,-1141.378664,9269.367223,-7981.00928,-1141.378664
0.2438,1,5719.936862,-5616.58787,-37.910828,5719.936862,-5616.58787,-37.910828
0.2439,1,7475.139683,-6413.655384,-1311.461851,7475.139683,-6413.655384,-1311.461851
0.244,1,7871.675106,-6718.614122,-823.825821,7871.675106,-6718.614122,-823.825821
0.2441,1,6079.667353,-4935.811981,-1411.305562,6079.667353,-4935.811981,-1411.305562
0.2442,1,9243.175332,-7369.894237,-1779.384652,9243.175332,-7369.894237,-1779.384652
0.2443,1,6042.664814,-4463.263393,-1461.27551,6042.664814,-4463.263393,-1461.27551
0.2444,1,8170.986577,-5776.631965,-2669.199716,8170.986577,-5776.631965,-2669.199716
0.2445,1,7726.74044,-5802.926168,-1613.156492,7726.74044,-5802.926168,-1613.156492
0.2446,1,7713.966896,-4769.958558,-3152.185294,7713.966896,-4769.958558,-3152.185294
0.2447,1,7525.846607,-4871.372715,-2640.647919,7525.846607,-4871.372715,-2640.647919
0.2448,1,7815.458496,-5061.60024,-2563.457207,7815.458496,-5061.60024,-2563.457207
0.2449,1,8397.243303,-4521.445492,-4189.865332,8397.243303,-4521.445492,-4189.865332
0.245,1,6708.081012,-4082.754172,-2319.98977,6708.081012,-4082.754172,-2319.98977
0.2451,1,9509.429652,-4866.846247,-4807.555525,9509.429652,-4866.846247,-4807.555525
0.2452,1,5720.552262,-2693.838038,-3072.663657,5720.552262,-2693.838038,-3072.663657
0.2453,1,9953.446621,-5206.802409,-4506.06892,9953.446621,-5206.802409,-4506.06892
0.2454,1,6573.313108,-2434.813501,-4473.925405,6573.313108,-2434.813501,-4473.925405
0.2455,1,7453.369116,-3078.531905,-4080.522372,7453.369116,-3078.531905,-4080.522372
0.2456,1,9391.145681,-4212.586389,-5314.009815,9391.145681,-4212.586389,-5314.009815
0.2457,1,5806.937916,-1599.097347,-4276.379438,5806.937916,-1599.097347,-4276.379438
0.2458,1,9436.390181,-3253.882944,-5952.201142,9436.390181,-3253.882944,-5952.201142
0.2459,1,6157.149603,-2122.532549,-4311.955259,6157.149603,-2122.532549,-4311.955259
0.246,1,8480.419413,-1784.085024,-6504.983506,8480.419413,-1784.085024,-6504.983506
0.2461,1,7375.085819,-2630.429154,-4752.533392,7375.085819,-2630.429154,-4752.533392
0.2462,1,7260.191918,-953.377973,-6497.799984,7260.191918,-953.377973,-6497.799984
0.2463,1,7566.229697,-1455.695647,-5790.334381,7566.229697,-1455.695647,-5790.334381
0.2464,1,7264.354727,-1789.051347,-5795.551196,7264.354727,-1789.051347,-5795.551196
0.2465,1,7817.615039,-455.940485,-7170.765829,7817.615039,-455.940485,-7170.765829
0.2466,1,5695.460296,-276.262576,-5402.325456,5695.460296,-276.262576,-5402.325456
0.2467,1,8768.112364,-1483.291263,-7499.547436,8768.112364,-1483.291263,-7499.547436
0.2468,1,5349.556847,1063.92658,-6090.509572,5349.556847,1063.92658,-6090.509572
0.2469,1,7483.341142,-723.990841,-7055.873055,7483.341142,-723.990841,-7055.873055
0.247,1,6759.040535,536.49915,-7143.380997,6759.040535,536.49915,-7143.380997
0.2471,1,5364.875293,1261.553962,-6579.260417,5364.875293,1261.553962,-6579.260417
0.2472,1,8552.494687,-839.0828,-7924.913178,8552.494687,-839.0828,-7924.913178
0.2473,1,3777.095089,2926.087822,-6432.300759,3777.095089,2926.087822,-6432.300759
0.2474,1,7614.234612,375.746153,-8187.237881,7614.234612,375.746153,-8187.237881
0.2475,1,5320.106121,1374.642874,-6670.159379,5320.106121,1374.642874,-6670.159379
0.2476,1,5925.658368,2421.131293,-8172.673957,5925.658368,2421.131293,-8172.673957
0.2477,1,5399.306049,1570.544582,-7280.053697,5399.306049,1570.544582,-7280.053697
0.2478,1,5261.973844,2522.780352,-7458.982374,5261.973844,2522.780352,-7458.982374
0.2479,1,5665.992923,2501.323632,-8377.723509,5665.992923,2501.323632,-8377.723509
0.248,1,4436.843044,2402.799627,-6825.853664,4436.843044,2402.799627,-6825.853664
0.2481,1,5664.931273,3332.602393,-8813.638382,5664.931273,3332.602393,-8813.638382
0.2482,1,3014.711825,3536.123539,-6849.070248,3014.711825,3536.123539,-6849.070248
0.2483,1,6468.206387,2274.950811,-8458.209101,6468.206387,2274.950811,-8458.209101
0.2484,1,2741.184371,4839.278739,-7730.990319,2741.184371,4839.278739,-7730.990319
0.2485,1,4077.633279,3479.053369,-7599.319896,4077.633279,3479.053369,-7599.319896
0.2486,1,4959.385615,3554.15467,-8302.070065,4959.385615,3554.15467,-8302.070065
0.2487,1,1801.850635,5300.398168,-7382.162673,1801.850635,5300.398168,-7382.162673
0.2488,1,5315.727485,3290.377678,-8386.337753,5315.727485,3290.377678,-8386.337753
0.2489,1,1334.588764,5810.423248,-7199.5424,1334.588764,5810.423248,-7199.5424
0.249,1,3874.842462,4360.387782,-8377.93414,3874.842462,4360.387782,-8377.93414
0.2491,1,2844.891022,4727.079115,-7282.959537,2844.891022,4727.079115,-7282.959537
0.2492,1,1698.545287,6022.089529,-8039.818522,1698.545287,6022.089529,-8039.818522
0.2493,1,2734.976725,5130.739656,-7643.794873,2734.976725,5130.739656,-7643.794873
0.2494,1,1619.581832,5287.920103,-6943.905346,1619.581832,5287.920103,-6943.905346
0.2495,1,2378.157393,6289.800305,-8824.452845,2378.157393,6289.800305,-8824.452845
0.2496,1,302.617332,5778.310779,-5803.713418,302.617332,5778.310779,-5803.713418
0.2497,1,2604.676917,5952.389097,-8830.565906,2604.676917,5952.389097,-8830.565906
0.2498,1,-474.303268,6713.47651,-6088.273835,-474.303268,6713.47651,-6088.273835
0.2499,1,2128.491011,5726.016497,-7816.504376,2128.491011,5726.016497,-7816.504376
0.25,1,-250.033994,7150.908425,-7109.09079,-250.033994,7150.908425,-7109.09079
0.2501,1,-261.669736,6892.376338,-6343.526409,-261.669736,6892.376338,-6343.526409
0.2502,1,1680.302117,5610.360268,-7528.456408,1680.302117,5610.360268,-7528.456408
0.2503,1,-2229.768577,8513.682211,-6201.459509,-2229.768577,8513.682211,-6201.459509
0.2504,1,1025.246029,6028.112882,-6938.470319,1025.246029,6028.112882,-6938.470319
0.2505,1,-1706.703235,7294.287479,-5855.739851,-1706.703235,7294.287479,-5855.739851
0.2506,1,-632.206227,7787.633224,-6841.07977,-632.206227,7787.633224,-6841.07977
0.2507,1,-939.869,6405.022431,-5697.517269,-939.869,6405.022431,-5697.517269
0.2508,1,-2239.364217,8545.453137,-6246.005856,-2239.364217,8545.453137,-6246.005856
0.2509,1,-974.914245,6740.479679,-5635.274006,-974.914245,6740.479679,-5635.274006
0.251,1,-2558.530835,7608.210197,-5304.91054,-2558.530835,7608.210197,-5304.91054
0.2511,1,-1444.678281,8029.512177,-6320.837317,-1444.678281,8029.512177,-6320.837317
0.2512,1,-3631.693151,7701.872042,-4222.360359,-3631.693151,7701.872042,-4222.360359
0.2513,1,-1341.641687,7053.817046,-5740.570098,-1341.641687,7053.817046,-5740.570098
0.2514,1,-3702.008389,8811.991371,-4909.645358,-3702.008389,8811.991371,-4909.645358
0.2515,1,-3183.742938,7084.834962,-4187.014164,-3183.742938,7084.834962,-4187.014164
0.2516,1,-2477.411808,8010.876055,-5284.724888,-2477.411808,8010.876055,-5284.724888
0.2517,1,-5255.498053,8362.179274,-3207.822878,-5255.498053,8362.179274,-3207.822878
0.2518,1,-1555.569928,6673.092465,-5210.490244,-1555.569928,6673.092465,-5210.490244
0.2519,1,-6126.134211,9439.716479,-3059.746881,-6126.134211,9439.716479,-3059.746881
0.252,1,-3037.549242,6729.879838,-4004.273562,-3037.549242,6729.879838,-4004.273562
0.2521,1,-4557.28093,7833.805105,-3030.583323,-4557.28093,7833.805105,-3030.583323
0.2522,1,-5126.38525,8723.926296,-3680.988783,-5126.38525,8723.926296,-3680.988783
0.2523,1,-4126.364488,6776.792021,-2753.29346,-4126.364488,6776.792021,-2753.29346
0.2524,1,-5883.039703,8425.772206,-2307.881602,-5883.039703,8425.772206,-2307.881602
0.2525,1,-4186.601261,7401.380686,-3469.120262,-4186.601261,7401.380686,-3469.120262
0.2526,1,-6481.751214,7638.923451,-1000.932093,-6481.751214,7638.923451,-1000.932093
0.2527,1,-4398.406427,7921.995774,-3505.938209,-4398.406427,7921.995774,-3505.938209
0.2528,1,-7152.687361,7356.878503,-392.847817,-7152.687361,7356.878503,-392.847817
0.2529,1,-4426.651741,7109.12018,-2399.064223,-4426.651741,7109.12018,-2399.064223
0.253,1,-6994.233185,8168.096499,-1431.151976,-6994.233185,8168.096499,-1431.151976
0.2531,1,-6438.840897,6831.039248,-270.377102,-6438.840897,6831.039248,-270.377102
0.2532,1,-5087.315987,6778.560803,-1622.694461,-5087.315987,6778.560803,-1622.694461
0.2533,1,-8337.345042,8172.014472,-66.397167,-8337.345042,8172.014472,-66.397167
0.2534,1,-4845.990376,5819.764721,-672.356091,-4845.990376,5819.764721,-672.356091
0.2535,1,-8131.014659,7639.716697,243.938482,-8131.014659,7639.716697,243.938482
0.2536,1,-6372.561222,6371.296256,97.592783,-6372.561222,6371.296256,97.592783
0.2537,1,-6482.089816,6100.594116,469.234008,-6482.089816,6100.594116,469.234008
0.2538,1,-8394.781749,7831.006131,340.582194,-8394.781749,7831.006131,340.582194
0.2539,1,-5900.729208,4860.522892,1294.19832,-5900.729208,4860.522892,1294.19832
0.254,1,-8320.603999,6797.076893,1358.004498,-8320.603999,6797.076893,1358.004498
0.2541,1,-6440.348694,5932.103501,507.128914,-6440.348694,5932.103501,507.128914
0.2542,1,-8464.658687,5807.344783,2832.476021,-8464.658687,5807.344783,2832.476021
0.2543,1,-6687.300292,5463.388491,945.314818,-6687.300292,5463.388491,945.314818
0.2544,1,-8248.761789,5996.217499,2520.470275,-8248.761789,5996.217499,2520.470275
0.2545,1,-7402.914051,4643.73379,2614.511444,-7402.914051,4643.73379,2614.511444
0.2546,1,-7429.607448,5858.064682,1534.322798,-7429.607448,5858.064682,1534.322798
0.2547,1,-8967.321377,4653.676753,4516.460359,-8967.321377,4653.676753,4516.460359
0.2548,1,-5738.788224,4092.92634,1365.565806,-5738.788224,4092.92634,1365.565806
0.2549,1,-10195.552669,6081.208269,4354.269396,-10195.552669,6081.208269,4354.269396
0.255,1,-5821.981342,2706.617214,3016.851655,-5821.981342,2706.617214,3016.851655
0.2551,1,-8820.950982,4756.931231,3984.187742,-8820.950982,4756.931231,3984.187742
0.2552,1,-7520.922283,4087.412573,3653.103452,-7520.922283,4087.412573,3653.103452
0.2553,1,-7396.828488,3000.554759,4138.05279,-7396.828488,3000.554759,4138.05279
0.2554,1,-8956.699481,4482.276465,4655.576084,-8956.699481,4482.276465,4655.576084
0.2555,1,-6580.031753,2482.554023,4077.689977,-6580.031753,2482.554023,4077.689977
0.2556,1,-8613.939983,3024.158387,5435.781652,-8613.939983,3024.158387,5435.781652
0.2557,1,-7074.810827,3686.431807,3655.426471,-7074.810827,3686.431807,3655.426471
0.2558,1,-8404.83132,1512.783,6623.822007,-8404.83132,1512.783,6623.822007
0.2559,1,-7059.648634,2868.955239,4349.237783,-7059.648634,2868.955239,4349.237783
0.256,1,-7930.835572,2352.834832,5595.560219,-7930.835572,2352.834832,5595.560219
0.2561,1,-7818.21144,1413.930473,6221.03856,-7818.21144,1413.930473,6221.03856
0.2562,1,-6588.498243,1863.556233,4995.426835,-6588.498243,1863.556233,4995.426835
0.2563,1,-8977.670181,1680.122076,7056.468323,-8977.670181,1680.122076,7056.468323
0.2564,1,-5180.769945,281.222498,5010.597783,-5180.769945,281.222498,5010.597783
0.2565,1,-9072.931961,2254.167704,6883.395664,-9072.931961,2254.167704,6883.395664
0.2566,1,-5823.342978,-474.918541,6090.557494,-5823.342978,-474.918541,6090.557494
0.2567,1,-7019.618925,760.808094,6517.349383,-7019.618925,760.808094,6517.349383
0.2568,1,-7864.267597,990.991012,6679.684606,-7864.267597,990.991012,6679.684606
0.2569,1,-5370.273329,-1426.377309,6840.232273,-5370.273329,-1426.377309,6840.232273
0.257,1,-8061.572335,855.532173,7334.098424,-8061.572335,855.532173,7334.098424
0.2571,1,-5286.416786,-1070.493806,6112.476862,-5286.416786,-1070.493806,6112.476862
0.2572,1,-7212.963198,-806.121187,8275.592261,-7212.963198,-806.121187,8275.592261
0.2573,1,-5716.20607,-559.363695,6119.546138,-5716.20607,-559.363695,6119.546138
0.2574,1,-6466.47252,-1729.676329,8183.326272,-6466.47252,-1729.676329,8183.326272
0.2575,1,-5409.693293,-1356.797263,6947.086495,-5409.693293,-1356.797263,6947.086495
0.2576,1,-6165.124682,-1353.081509,7243.909491,-6165.124682,-1353.081509,7243.909491
0.2577,1,-5777.609396,-2578.048656,8612.473761,-5777.609396,-2578.048656,8612.473761
0.2578,1,-4381.038365,-2104.173429,6350.667054,-4381.038365,-2104.173429,6350.667054
0.2579,1,-6829.107236,-1787.871073,8579.5685,-6829.107236,-1787.871073,8579.5685
0.258,1,-3403.875355,-3700.162389,7291.292956,-3403.875355,-3700.162389,7291.292956
0.2581,1,-6128.076002,-2018.757402,7897.553392,-6128.076002,-2018.757402,7897.553392
0.2582,1,-4141.375567,-3638.465898,7980.056681,-4141.375567,-3638.465898,7980.056681
0.2583,1,-3861.198212,-3677.78937,7478.086093,-3861.198212,-3677.78937,7478.086093
0.2584,1,-5767.425034,-2599.130208,8261.824993,-5767.425034,-2599.130208,8261.824993
0.2585,1,-2244.889957,-5084.515084,7554.931586,-2244.889957,-5084.515084,7554.931586
0.2586,1,-5248.211365,-3238.491054,8241.022372,-5248.211365,-3238.491054,8241.022372
0.2587,1,-2721.991969,-4192.104415,7071.038513,-2721.991969,-4192.104415,7071.038513
0.2588,1,-3840.927666,-5185.333679,9032.280537,-3840.927666,-5185.333679,9032.280537
0.2589,1,-3001.783125,-3835.512573,6664.893007,-3001.783125,-3835.512573,6664.893007
0.259,1,-2891.070329,-5256.088249,8421.052013,-2891.070329,-5256.088249,8421.052013
0.2591,1,-2976.201443,-4976.481577,7686.871841,-2976.201443,-4976.481577,7686.871841
0.2592,1,-2045.77853,-4986.875045,7187.016172,-2045.77853,-4986.875045,7187.016172
0.2593,1,-2947.332588,-5742.436477,8704.115428,-2947.332588,-5742.436477,8704.115428
0.2594,1,-755.544704,-5698.281943,6287.73881,-755.544704,-5698.281943,6287.73881
0.2595,1,-3357.149638,-4894.022743,8489.796857,-3357.149638,-4894.022743,8489.796857
0.2596,1,-164.774691,-7156.689031,7121.243852,-164.774691,-7156.689031,7121.243852
0.2597,1,-1809.193646,-5322.275408,7202.737067,-1809.193646,-5322.275408,7202.737067
0.2598,1,-1442.789411,-5985.61212,7521.270272,-1442.789411,-5985.61212,7521.270272
0.2599,1,383.163416,-7503.987189,6903.12088,383.163416,-7503.987189,6903.12088
0.26,1,-2185.249329,-4982.18777,7417.37689,-2185.249329,-4982.18777,7417.37689
0.2601,1,1412.127841,-8101.345224,6516.966827,1412.127841,-8101.345224,6516.966827
0.2602,1,-1350.266976,-5910.45194,7279.547742,-1350.266976,-5910.45194,7279.547742
0.2603,1,743.491871,-6767.379535,6171.454719,743.491871,-6767.379535,6171.454719
0.2604,1,500.740024,-7990.820857,7235.586193,500.740024,-7990.820857,7235.586193
0.2605,1,463.77362,-6115.378733,5910.735329,463.77362,-6115.378733,5910.735329
0.2606,1,1174.485109,-7572.869128,6239.95492,1174.485109,-7572.869128,6239.95492
0.2607,1,766.506765,-7623.942494,6855.901704,766.506765,-7623.942494,6855.901704
0.2608,1,2168.282182,-6939.977972,4925.358824,2168.282182,-6939.977972,4925.358824
0.2609,1,669.23981,-7704.958032,6805.136124,669.23981,-7704.958032,6805.136124
0.261,1,3108.617716,-7788.819164,4881.932329,3108.617716,-7788.819164,4881.932329
0.2611,1,970.627416,-6913.005935,5864.162523,970.627416,-6913.005935,5864.162523
0.2612,1,3146.37765,-8611.093123,5380.750317,3146.37765,-8611.093123,5380.750317
0.2613,1,2820.760719,-7196.9682,4592.515571,2820.760719,-7196.9682,4592.515571
0.2614,1,1566.988299,-7306.242573,5480.094357,1566.988299,-7306.242573,5480.094357
0.2615,1,5073.944649,-9171.28644,4292.845347,5073.944649,-9171.28644,4292.845347
0.2616,1,1304.506722,-6264.299904,4909.786776,1304.506722,-6264.299904,4909.786776
0.2617,1,4966.835684,-8822.280521,3741.89362,4966.835684,-8822.280521,3741.89362
0.2618,1,3061.941444,-7657.575575,4823.587734,3061.941444,-7657.575575,4823.587734
0.2619,1,3807.489194,-7344.443595,3293.660843,3807.489194,-7344.443595,3293.660843
0.262,1,5008.701298,-8763.762838,3911.567113,5008.701298,-8763.762838,3911.567113
0.2621,1,3346.062052,-6980.071523,3629.643038,3346.062052,-6980.071523,3629.643038
0.2622,1,5461.067107,-8085.634673,2480.247686,5461.067107,-8085.634673,2480.247686
0.2623,1,4027.779403,-8120.859808,4319.666425,4027.779403,-8120.859808,4319.666425
0.2624,1,5925.974988,-7308.936037,1178.714173,5925.974988,-7308.936037,1178.714173
0.2625,1,3881.612663,-7619.64907,3826.469107,3881.612663,-7619.64907,3826.469107
0.2626,1,6768.519766,-8281.112964,1586.044526,6768.519766,-8281.112964,1586.044526
0.2627,1,4374.123539,-6813.800519,2229.650407,4374.123539,-6813.800519,2229.650407
0.2628,1,6215.561436,-7936.889377,1986.141345,6215.561436,-7936.889377,1986.141345
0.2629,1,6296.179568,-7644.617974,1136.147049,6296.179568,-7644.617974,1136.147049
0.263,1,4583.699621,-6409.91176,1903.119901,4583.699621,-6409.91176,1903.119901
0.2631,1,8276.402948,-8731.435341,540.768026,8276.402948,-8731.435341,540.768026
0.2632,1,4358.437808,-5832.76812,1269.610054,4358.437808,-5832.76812,1269.610054
0.2633,1,7641.048459,-7542.880673,134.294736,7641.048459,-7542.880673,134.294736
0.2634,1,6420.101936,-7476.16027,899.156134,6420.101936,-7476.16027,899.156134
0.2635,1,6134.313985,-5804.241701,-315.412414,6134.313985,-5804.241701,-315.412414
0.2636,1,7905.104206,-7578.495954,-193.525349,7905.104206,-7578.495954,-193.525349
0.2637,1,5913.015806,-6200.877384,68.957941,5913.015806,-6200.877384,68.957941
0.2638,1,7934.660196,-6310.527578,-1417.748241,7934.660196,-6310.527578,-1417.748241
0.2639,1,6583.225715,-6704.44133,23.597389,6583.225715,-6704.44133,23.597389
0.264,1,7872.975804,-5849.297369,-2083.255534,7872.975804,-5849.297369,-2083.255534
0.2641,1,6687.935573,-5714.86401,-772.640015,6687.935573,-5714.86401,-772.640015
0.2642,1,8138.132431,-6688.59705,-1712.454063,8138.132431,-6688.59705,-1712.454063
0.2643,1,7294.649173,-4746.410812,-2325.713003,7294.649173,-4746.410812,-2325.713003
0.2644,1,7052.864257,-5732.326803,-1415.055029,7052.864257,-5732.326803,-1415.055029
0.2645,1,9112.019411,-5953.760193,-3222.844669,9112.019411,-5953.760193,-3222.844669
0.2646,1,5673.731047,-3880.860793,-1603.32507,5673.731047,-3880.860793,-1603.32507
0.2647,1,9881.039786,-6215.317687,-3891.993822,9881.039786,-6215.317687,-3891.993822
0.2648,1,6271.754718,-3923.837788,-2184.80697,6271.754718,-3923.837788,-2184.80697
0.2649,1,8349.663351,-4509.603854,-3867.539099,8349.663351,-4509.603854,-3867.539099
0.265,1,8369.220117,-5230.906728,-3256.305027,8369.220117,-5230.906728,-3256.305027
0.2651,1,6727.489605,-2897.261532,-3619.474411,6727.489605,-2897.261532,-3619.474411
0.2652,1,9156.083118,-4772.794235,-4590.472383,9156.083118,-4772.794235,-4590.472383
0.2653,1,6815.045458,-3625.836223,-3079.688715,6815.045458,-3625.836223,-3079.688715
0.2654,1,8702.538931,-3067.937293,-5591.297757,8702.538931,-3067.937293,-5591.297757
0.2655,1,7091.52295,-3723.392534,-3552.442907,7091.52295,-3723.392534,-3552.442907
0.2656,1,8685.213147,-2948.50276,-5481.238815,8685.213147,-2948.50276,-5481.238815
0.2657,1,6888.072629,-2487.370426,-4625.1576,6888.072629,-2487.370426,-4625.1576
0.2658,1,8442.053843,-3256.331765,-5079.102643,8442.053843,-3256.331765,-5079.102643
0.2659,1,7652.324348,-1776.701721,-5825.761894,7652.324348,-1776.701721,-5825.761894
0.266,1,6816.97927,-2155.415013,-4838.171562,6816.97927,-2155.415013,-4838.171562
0.2661,1,9190.12341,-2612.969246,-6354.575783,9190.12341,-2612.969246,-6354.575783
0.2662,1,5669.568792,-601.830194,-5235.477196,5669.568792,-601.830194,-5235.477196
0.2663,1,8813.46915,-2126.321567,-6647.508005,8813.46915,-2126.321567,-6647.508005
0.2664,1,6931.085115,-1211.487586,-5612.799178,6931.085115,-1211.487586,-5612.799178
0.2665,1,6644.874108,-198.510238,-6651.281518,6644.874108,-198.510238,-6651.281518
0.2666,1,8522.931563,-1815.14153,-6494.556922,8522.931563,-1815.14153,-6494.556922
0.2667,1,5446.122853,638.891004,-6210.121784,5446.122853,638.891004,-6210.121784
0.2668,1,8261.862094,-833.798563,-7448.37174,8261.862094,-833.798563,-7448.37174
0.2669,1,5940.794063,21.259394,-5798.893096,5940.794063,21.259394,-5798.893096
0.267,1,7189.124792,679.072152,-8108.719388,7189.124792,679.072152,-8108.719388
0.2671,1,6108.273329,322.825634,-6209.500974,6108.273329,322.825634,-6209.500974
0.2672,1,6891.017724,507.094073,-7510.83839,6891.017724,507.094073,-7510.83839
0.2673,1,5845.086194,1606.415318,-7488.79483,5845.086194,1606.415318,-7488.79483
0.2674,1,6113.772494,811.342936,-6758.68761,6113.772494,811.342936,-6758.68761
0.2675,1,6577.696754,1513.293179,-8308.927968,6577.696754,1513.293179,-8308.927968
0.2676,1,4407.695407,2310.036608,-6544.875763,4407.695407,2310.036608,-6544.875763
0.2677,1,7375.626815,1010.003175,-8435.464551,7375.626815,1010.003175,-8435.464551
0.2678,1,3769.358326,3227.384283,-7091.639967,3769.358326,3227.384283,-7091.639967
0.2679,1,6224.64513,2029.255556,-8053.886183,6224.64513,2029.255556,-8053.886183
0.268,1,5023.701069,2287.091971,-7528.176944,5023.701069,2287.091971,-7528.176944
0.2681,1,3947.646339,3923.632163,-7730.373866,3947.646339,3923.632163,-7730.373866
0.2682,1,6005.283973,2215.293539,-8221.477298,6005.283973,2215.293539,-8221.477298
0.2683,1,3241.101582,3797.101682,-7179.060595,3241.101582,3797.101682,-7179.060595
0.2684,1,4984.344614,3837.884152,-8596.314527,4984.344614,3837.884152,-8596.314527
0.2685,1,3742.983742,3131.676576,-7090.76253,3742.983742,3131.676576,-7090.76253
0.2686,1,3747.380266,4836.818986,-8466.179834,3747.380266,4836.818986,-8466.179834
0.2687,1,3838.465865,3759.903692,-7570.290157,3838.465865,3759.903692,-7570.290157
0.2688,1,3024.172673,4415.705599,-7597.414315,3024.172673,4415.705599,-7597.414315
0.2689,1,3636.572871,4997.560759,-8416.85662,3636.572871,4997.560759,-8416.85662
0.269,1,2054.424124,4761.893662,-6996.737495,2054.424124,4761.893662,-6996.737495
0.2691,1,4157.616136,4525.834658,-8617.602958,4157.616136,4525.834658,-8617.602958
0.2692,1,496.942041,6267.319106,-6686.02541,496.942041,6267.319106,-6686.02541
0.2693,1,4113.14336,4309.343133,-8609.518149,4113.14336,4309.343133,-8609.518149
0.2694,1,743.710356,6321.682662,-6850.150449,743.710356,6321.682662,-6850.150449
0.2695,1,1981.349845,5730.834613,-7860.57571,1981.349845,5730.834613,-7860.57571
0.2696,1,2177.547908,5193.415996,-7353.837689,2177.547908,5193.415996,-7353.837689
0.2697,1,-120.91366,7269.830052,-7024.708585,-120.91366,7269.830052,-7024.708585
0.2698,1,2549.200191,5216.343127,-7978.397048,2549.200191,5216.343127,-7978.397048
0.2699,1,-414.283558,6781.657202,-6154.584823,-414.283558,6781.657202,-6154.584823
0.27,1,997.736757,6759.230972,-7878.971609,997.736757,6759.230972,-7878.971609
0.2701,1,249.553349,6206.128331,-6474.253169,249.553349,6206.128331,-6474.253169
0.2702,1,-40.517033,7099.431571,-6908.014783,-40.517033,7099.431571,-6908.014783
0.2703,1,-312.857029,6920.234286,-6824.032918,-312.857029,6920.234286,-6824.032918
0.2704,1,-422.28377,6743.91034,-6131.233959,-422.28377,6743.91034,-6131.233959
0.2705,1,-537.551516,7483.831099,-7028.472889,-537.551516,7483.831099,-7028.472889
0.2706,1,-1575.138097,7160.61434,-5644.157235,-1575.138097,7160.61434,-5644.157235
0.2707,1,-179.497363,6914.930511,-6562.166863,-179.497363,6914.930511,-6562.166863
0.2708,1,-2766.187888,8124.414125,-5568.390366,-2766.187888,8124.414125,-5568.390366
0.2709,1,-685.683512,6985.290814,-6143.839261,-685.683512,6985.290814,-6143.839261
