t,node,Va,Vb,Vc,Ia,Ib,Ic
0.23190,1,-5056.705029,9086.919496,-4311.388112,-5056.705029,9086.919496,-4311.388112
0.23200,1,-3525.271979,7231.975897,-3655.369107,-3525.271979,7231.975897,-3655.369107
0.23210,1,-4179.990819,7507.734681,-3123.110195,-4179.990819,7507.734681,-3123.110195
0.23220,1,-5160.657460,8404.770048,-3619.357585,-5160.657460,8404.770048,-3619.357585
0.23230,1,-5137.733647,7961.816566,-2434.407094,-5137.733647,7961.816566,-2434.407094
0.23240,1,-3304.894155,6603.350969,-3538.382631,-3304.894155,6603.350969,-3538.382631
0.23250,1,-7492.054148,9237.562418,-1753.199347,-7492.054148,9237.562418,-1753.199347
0.23260,1,-3479.972126,6300.876013,-2571.527602,-3479.972126,6300.876013,-2571.527602
0.23270,1,-6139.753536,8201.020535,-2441.555728,-6139.753536,8201.020535,-2441.555728
0.23280,1,-6633.446934,7947.896566,-966.768119,-6633.446934,7947.896566,-966.768119
0.23290,1,-3492.076438,5997.879566,-2670.916908,-3492.076438,5997.879566,-2670.916908
0.23300,1,-9101.896249,9083.267884,-66.877623,-9101.896249,9083.267884,-66.877623
0.23310,1,-3654.380113,6278.777929,-2326.786280,-3654.380113,6278.777929,-2326.786280
0.23320,1,-7207.264472,6904.377870,-74.853072,-7207.264472,6904.377870,-74.853072
0.23330,1,-6901.208889,8014.545875,-819.462408,-6901.208889,8014.545875,-819.462408
0.23340,1,-5991.524320,6278.990800,-368.291849,-5991.524320,6278.990800,-368.291849
0.23350,1,-7042.254628,6895.786071,-20.338383,-7042.254628,6895.786071,-20.338383
0.23360,1,-6801.076444,7297.549431,-152.735285,-6801.076444,7297.549431,-152.735285
0.23370,1,-7026.710085,5589.973670,1065.536135,-7026.710085,5589.973670,1065.536135
0.23380,1,-6943.050092,7479.873144,-297.816780,-6943.050092,7479.873144,-297.816780
0.23390,1,-7912.908422,6014.773913,1896.507657,-7912.908422,6014.773913,1896.507657
0.23400,1,-5657.844614,5365.447139,55.240895,-5657.844614,5365.447139,55.240895
0.23410,1,-9196.482445,7244.579823,2329.037682,-9196.482445,7244.579823,2329.037682
0.23420,1,-6648.095238,5239.548665,1052.033867,-6648.095238,5239.548665,1052.033867
0.23430,1,-6616.392480,5144.107129,1658.799401,-6616.392480,5144.107129,1658.799401
0.23440,1,-9586.661247,6862.085464,2786.422962,-9586.661247,6862.085464,2786.422962
0.23450,1,-5518.055853,3731.540793,1506.240009,-5518.055853,3731.540793,1506.240009
0.23460,1,-9215.411969,6494.166611,3099.244607,-9215.411969,6494.166611,3099.244607
0.23470,1,-6877.945165,4368.031358,2197.415960,-6877.945165,4368.031358,2197.415960
0.23480,1,-7366.764681,4257.366777,3225.129909,-7366.764681,4257.366777,3225.129909
0.23490,1,-9217.567785,5833.363940,3512.296851,-9217.567785,5833.363940,3512.296851
0.23500,1,-6512.370965,3312.806904,2888.765426,-6512.370965,3312.806904,2888.765426
0.23510,1,-8213.797009,4386.567578,4182.311193,-8213.797009,4386.567578,4182.311193
0.23520,1,-7774.485381,4395.816893,3139.120246,-7774.485381,4395.816893,3139.120246
0.23530,1,-8483.617030,3316.502109,5183.094280,-8483.617030,3316.502109,5183.094280
0.23540,1,-6497.211506,3460.933922,3257.573568,-6497.211506,3460.933922,3257.573568
0.23550,1,-9321.067456,3845.340842,5107.838638,-9321.067456,3845.340842,5107.838638
0.23560,1,-6244.709802,2198.606286,4408.546345,-6244.709802,2198.606286,4408.546345
0.23570,1,-8772.402888,3856.690835,4710.975929,-8772.402888,3856.690835,4710.975929
0.23580,1,-7893.363679,2254.217269,5602.957596,-7893.363679,2254.217269,5602.957596
0.23590,1,-5737.960799,1642.450458,4355.540859,-5737.960799,1642.450458,4355.540859
0.23600,1,-10513.821392,3883.623064,6260.010862,-10513.821392,3883.623064,6260.010862
0.23610,1,-5012.277008,443.706091,4891.941257,-5012.277008,443.706091,4891.941257
0.23620,1,-8700.759542,2595.641298,5965.338504,-8700.759542,2595.641298,5965.338504
0.23630,1,-7286.961560,1715.517127,5473.764650,-7286.961560,1715.517127,5473.764650
0.23640,1,-6694.046474,348.069681,6633.467911,-6694.046474,348.069681,6633.467911
0.23650,1,-8351.006008,1914.458563,6091.438457,-8351.006008,1914.458563,6091.438457
0.23660,1,-5898.003055,0.785771,6144.696341,-5898.003055,0.785771,6144.696341
0.23670,1,-7791.891772,680.082062,7077.205148,-7791.891772,680.082062,7077.205148
0.23680,1,-6621.396237,650.543943,5771.187509,-6621.396237,650.543943,5771.187509
0.23690,1,-7334.048706,-394.392004,8084.784718,-7334.048706,-394.392004,8084.784718
0.23700,1,-5275.832098,-688.715415,5598.805491,-5275.832098,-688.715415,5598.805491
0.23710,1,-8249.082255,838.749903,7635.894733,-8249.082255,838.749903,7635.894733
0.23720,1,-5392.363187,-1911.645946,7310.445230,-5392.363187,-1911.645946,7310.445230
0.23730,1,-6086.333619,-688.541960,6545.661090,-6086.333619,-688.541960,6545.661090
0.23740,1,-7240.294163,-634.193265,8224.630611,-7240.294163,-634.193265,8224.630611
0.23750,1,-3947.341306,-2853.063174,6483.837541,-3947.341306,-2853.063174,6483.837541
0.23760,1,-8215.751339,70.129559,8292.075910,-8215.751339,70.129559,8292.075910
0.23770,1,-3530.396350,-3518.997611,7137.147616,-3530.396350,-3518.997611,7137.147616
0.23780,1,-6012.725745,-1968.849883,7699.285046,-6012.725745,-1968.849883,7699.285046
0.23790,1,-6091.035407,-1206.367397,7652.354950,-6091.035407,-1206.367397,7652.354950
0.23800,1,-3666.079873,-4399.516644,7793.417031,-3666.079873,-4399.516644,7793.417031
0.23810,1,-5928.526589,-1925.732550,7925.750701,-5928.526589,-1925.732550,7925.750701
0.23820,1,-3688.504260,-3390.337303,7241.912185,-3688.504260,-3390.337303,7241.912185
0.23830,1,-5530.714185,-3426.213546,8627.856590,-5530.714185,-3426.213546,8627.856590
0.23840,1,-3135.240857,-3510.586750,7003.805692,-3135.240857,-3510.586750,7003.805692
0.23850,1,-4977.628730,-3834.405832,8575.672930,-4977.628730,-3834.405832,8575.672930
0.23860,1,-2682.832824,-4710.210589,7412.721281,-2682.832824,-4710.210589,7412.721281
0.23870,1,-4687.722732,-2795.102678,7682.800329,-4687.722732,-2795.102678,7682.800329
0.23880,1,-3207.943861,-5774.170774,8656.698325,-3207.943861,-5774.170774,8656.698325
0.23890,1,-1606.158381,-4621.104312,6531.661579,-1606.158381,-4621.104312,6531.661579
0.23900,1,-5652.915062,-3514.557517,9023.664005,-5652.915062,-3514.557517,9023.664005
0.23910,1,78.553080,-6800.423075,6636.626014,78.553080,-6800.423075,6636.626014
0.23920,1,-4372.854568,-3975.846658,8635.014913,-4372.854568,-3975.846658,8635.014913
0.23930,1,-1111.235215,-6165.398808,6905.695045,-1111.235215,-6165.398808,6905.695045
0.23940,1,-2069.503367,-5504.657337,7878.951480,-2069.503367,-5504.657337,7878.951480
0.23950,1,-2692.734858,-5003.809167,7582.471234,-2692.734858,-5003.809167,7582.471234
0.23960,1,11.977593,-7156.894783,7027.167371,11.977593,-7156.894783,7027.167371
0.23970,1,-2184.601144,-5611.110356,8089.871146,-2184.601144,-5611.110356,8089.871146
0.23980,1,-673.587346,-5720.853001,6055.540086,-673.587346,-5720.853001,6055.540086
0.23990,1,-1224.333132,-7127.895730,8589.039237,-1224.333132,-7127.895730,8589.039237
0.24000,1,706.685438,-6542.028580,5803.439607,706.685438,-6542.028580,5803.439607
0.24010,1,-1599.003864,-6222.599385,7637.961140,-1599.003864,-6222.599385,7637.961140
0.24020,1,884.088006,-7303.445995,6736.874463,884.088006,-7303.445995,6736.874463
0.24030,1,25.922669,-6563.767765,6228.983547,25.922669,-6563.767765,6228.983547
0.24040,1,-21.004414,-7292.488902,7476.066130,-21.004414,-7292.488902,7476.066130
0.24050,1,2436.094895,-7672.345066,5297.390808,2436.094895,-7672.345066,5297.390808
0.24060,1,-1702.373795,-5871.192570,7308.951885,-1702.373795,-5871.192570,7308.951885
0.24070,1,3769.100566,-8843.224082,5437.127235,3769.100566,-8843.224082,5437.127235
0.24080,1,325.677407,-7053.117661,6414.880830,325.677407,-7053.117661,6414.880830
0.24090,1,1456.319748,-6829.202388,5510.394698,1456.319748,-6829.202388,5510.394698
0.24100,1,2917.489124,-8663.506877,5834.711662,2917.489124,-8663.506877,5834.711662
0.24110,1,963.504432,-6797.768611,5567.349427,963.504432,-6797.768611,5567.349427
0.24120,1,3895.793457,-8451.515906,4878.870824,3895.793457,-8451.515906,4878.870824
0.24130,1,1321.062448,-7411.115463,5857.984958,1321.062448,-7411.115463,5857.984958
0.24140,1,3657.877203,-7561.883004,3939.918900,3657.877203,-7561.883004,3939.918900
0.24150,1,2706.750198,-8392.070680,5867.384756,2706.750198,-8392.070680,5867.384756
0.24160,1,4052.835699,-7936.248636,3558.066426,4052.835699,-7936.248636,3558.066426
0.24170,1,2582.533589,-7063.224643,4814.546315,2582.533589,-7063.224643,4814.546315
0.24180,1,4134.202543,-8654.631163,4318.942493,4134.202543,-8654.631163,4318.942493
0.24190,1,4844.887311,-8050.478582,3192.321750,4844.887311,-8050.478582,3192.321750
0.24200,1,2480.704790,-6946.256903,4686.401041,2480.704790,-6946.256903,4686.401041
0.24210,1,6373.846308,-9165.205278,2460.314758,6373.846308,-9165.205278,2460.314758
0.24220,1,2645.225987,-6464.597302,4119.318515,2645.225987,-6464.597302,4119.318515
0.24230,1,6403.568788,-9044.939422,2500.883752,6403.568788,-9044.939422,2500.883752
0.24240,1,4469.728133,-7454.581550,2909.684898,4469.728133,-7454.581550,2909.684898
0.24250,1,4273.140641,-6804.963289,2786.863021,4273.140641,-6804.963289,2786.863021
0.24260,1,7015.848325,-9226.033847,1891.359264,7015.848325,-9226.033847,1891.359264
0.24270,1,4115.587484,-6619.608241,2744.636329,4115.587484,-6619.608241,2744.636329
0.24280,1,6706.067122,-7684.633139,926.825183,6706.067122,-7684.633139,926.825183
0.24290,1,4880.145797,-7759.024505,2714.221949,4880.145797,-7759.024505,2714.221949
0.24300,1,7130.071649,-7117.460383,305.067076,7130.071649,-7117.460383,305.067076
0.24310,1,5311.335945,-7561.256653,1910.326122,5311.335945,-7561.256653,1910.326122
0.24320,1,6919.438592,-7157.867180,461.510073,6919.438592,-7157.867180,461.510073
0.24330,1,6055.622755,-6649.438035,577.764823,6055.622755,-6649.438035,577.764823
0.24340,1,6598.355736,-7696.161551,906.914479,6598.355736,-7696.161551,906.914479
0.24350,1,7848.796540,-6782.794746,-754.375258,7848.796540,-6782.794746,-754.375258
0.24360,1,4693.772713,-5809.258621,822.197680,4693.772713,-5809.258621,822.197680
0.24370,1,9269.367223,-7981.009280,-1141.378664,9269.367223,-7981.009280,-1141.378664
0.24380,1,5719.936862,-5616.587870,-37.910828,5719.936862,-5616.587870,-37.910828
0.24390,1,7475.139683,-6413.655384,-1311.461851,7475.139683,-6413.655384,-1311.461851
0.24400,1,7871.675106,-6718.614122,-823.825821,7871.675106,-6718.614122,-823.825821
0.24410,1,6079.667353,-4935.811981,-1411.305562,6079.667353,-4935.811981,-1411.305562
0.24420,1,9243.175332,-7369.894237,-1779.384652,9243.175332,-7369.894237,-1779.384652
0.24430,1,6042.664814,-4463.263393,-1461.275510,6042.664814,-4463.263393,-1461.275510
0.24440,1,8170.986577,-5776.631965,-2669.199716,8170.986577,-5776.631965,-2669.199716
0.24450,1,7726.740440,-5802.926168,-1613.156492,7726.740440,-5802.926168,-1613.156492
0.24460,1,7713.966896,-4769.958558,-3152.185294,7713.966896,-4769.958558,-3152.185294
0.24470,1,7525.846607,-4871.372715,-2640.647919,7525.846607,-4871.372715,-2640.647919
0.24480,1,7815.458496,-5061.600240,-2563.457207,7815.458496,-5061.600240,-2563.457207
0.24490,1,8397.243303,-4521.445492,-4189.865332,8397.243303,-4521.445492,-4189.865332
0.24500,1,6708.081012,-4082.754172,-2319.989770,6708.081012,-4082.754172,-2319.989770
0.24510,1,9509.429652,-4866.846247,-4807.555525,9509.429652,-4866.846247,-4807.555525
0.24520,1,5720.552262,-2693.838038,-3072.663657,5720.552262,-2693.838038,-3072.663657
0.24530,1,9953.446621,-5206.802409,-4506.068920,9953.446621,-5206.802409,-4506.068920
0.24540,1,6573.313108,-2434.813501,-4473.925405,6573.313108,-2434.813501,-4473.925405
0.24550,1,7453.369116,-3078.531905,-4080.522372,7453.369116,-3078.531905,-4080.522372
0.24560,1,9391.145681,-4212.586389,-5314.009815,9391.145681,-4212.586389,-5314.009815
0.24570,1,5806.937916,-1599.097347,-4276.379438,5806.937916,-1599.097347,-4276.379438
0.24580,1,9436.390181,-3253.882944,-5952.201142,9436.390181,-3253.882944,-5952.201142
0.24590,1,6157.149603,-2122.532549,-4311.955259,6157.149603,-2122.532549,-4311.955259
0.24600,1,8480.419413,-1784.085024,-6504.983506,8480.419413,-1784.085024,-6504.983506
0.24610,1,7375.085819,-2630.429154,-4752.533392,7375.085819,-2630.429154,-4752.533392
0.24620,1,7260.191918,-953.377973,-6497.799984,7260.191918,-953.377973,-6497.799984
0.24630,1,7566.229697,-1455.695647,-5790.334381,7566.229697,-1455.695647,-5790.334381
0.24640,1,7264.354727,-1789.051347,-5795.551196,7264.354727,-1789.051347,-5795.551196
0.24650,1,7817.615039,-455.940485,-7170.765829,7817.615039,-455.940485,-7170.765829
0.24660,1,5695.460296,-276.262576,-5402.325456,5695.460296,-276.262576,-5402.325456
0.24670,1,8768.112364,-1483.291263,-7499.547436,8768.112364,-1483.291263,-7499.547436
0.24680,1,5349.556847,1063.926580,-6090.509572,5349.556847,1063.926580,-6090.509572
0.24690,1,7483.341142,-723.990841,-7055.873055,7483.341142,-723.990841,-7055.873055
0.24700,1,6759.040535,536.499150,-7143.380997,6759.040535,536.499150,-7143.380997
0.24710,1,5364.875293,1261.553962,-6579.260417,5364.875293,1261.553962,-6579.260417
0.24720,1,8552.494687,-839.082800,-7924.913178,8552.494687,-839.082800,-7924.913178
0.24730,1,3777.095089,2926.087822,-6432.300759,3777.095089,2926.087822,-6432.300759
0.24740,1,7614.234612,375.746153,-8187.237881,7614.234612,375.746153,-8187.237881
0.24750,1,5320.106121,1374.642874,-6670.159379,5320.106121,1374.642874,-6670.159379
0.24760,1,5925.658368,2421.131293,-8172.673957,5925.658368,2421.131293,-8172.673957
0.24770,1,5399.306049,1570.544582,-7280.053697,5399.306049,1570.544582,-7280.053697
0.24780,1,5261.973844,2522.780352,-7458.982374,5261.973844,2522.780352,-7458.982374
0.24790,1,5665.992923,2501.323632,-8377.723509,5665.992923,2501.323632,-8377.723509
0.24800,1,4436.843044,2402.799627,-6825.853664,4436.843044,2402.799627,-6825.853664
0.24810,1,5664.931273,3332.602393,-8813.638382,5664.931273,3332.602393,-8813.638382
0.24820,1,3014.711825,3536.123539,-6849.070248,3014.711825,3536.123539,-6849.070248
0.24830,1,6468.206387,2274.950811,-8458.209101,6468.206387,2274.950811,-8458.209101
0.24840,1,2741.184371,4839.278739,-7730.990319,2741.184371,4839.278739,-7730.990319
0.24850,1,4077.633279,3479.053369,-7599.319896,4077.633279,3479.053369,-7599.319896
0.24860,1,4959.385615,3554.154670,-8302.070065,4959.385615,3554.154670,-8302.070065
0.24870,1,1801.850635,5300.398168,-7382.162673,1801.850635,5300.398168,-7382.162673
0.24880,1,5315.727485,3290.377678,-8386.337753,5315.727485,3290.377678,-8386.337753
0.24890,1,1334.588764,5810.423248,-7199.542400,1334.588764,5810.423248,-7199.542400
0.24900,1,3874.842462,4360.387782,-8377.934140,3874.842462,4360.387782,-8377.934140
0.24910,1,2844.891022,4727.079115,-7282.959537,2844.891022,4727.079115,-7282.959537
0.24920,1,1698.545287,6022.089529,-8039.818522,1698.545287,6022.089529,-8039.818522
0.24930,1,2734.976725,5130.739656,-7643.794873,2734.976725,5130.739656,-7643.794873
0.24940,1,1619.581832,5287.920103,-6943.905346,1619.581832,5287.920103,-6943.905346
0.24950,1,2378.157393,6289.800305,-8824.452845,2378.157393,6289.800305,-8824.452845
0.24960,1,302.617332,5778.310779,-5803.713418,302.617332,5778.310779,-5803.713418
0.24970,1,2604.676917,5952.389097,-8830.565906,2604.676917,5952.389097,-8830.565906
0.24980,1,-474.303268,6713.476510,-6088.273835,-474.303268,6713.476510,-6088.273835
0.24990,1,2128.491011,5726.016497,-7816.504376,2128.491011,5726.016497,-7816.504376
0.25000,1,-250.033994,7150.908425,-7109.090790,-250.033994,7150.908425,-7109.090790
0.25010,1,-261.669736,6892.376338,-6343.526409,-261.669736,6892.376338,-6343.526409
0.25020,1,1680.302117,5610.360268,-7528.456408,1680.302117,5610.360268,-7528.456408
0.25030,1,-2229.768577,8513.682211,-6201.459509,-2229.768577,8513.682211,-6201.459509
0.25040,1,1025.246029,6028.112882,-6938.470319,1025.246029,6028.112882,-6938.470319
0.25050,1,-1706.703235,7294.287479,-5855.739851,-1706.703235,7294.287479,-5855.739851
0.25060,1,-632.206227,7787.633224,-6841.079770,-632.206227,7787.633224,-6841.079770
0.25070,1,-939.869000,6405.022431,-5697.517269,-939.869000,6405.022431,-5697.517269
0.25080,1,-2239.364217,8545.453137,-6246.005856,-2239.364217,8545.453137,-6246.005856
0.25090,1,-974.914245,6740.479679,-5635.274006,-974.914245,6740.479679,-5635.274006
0.25100,1,-2558.530835,7608.210197,-5304.910540,-2558.530835,7608.210197,-5304.910540
0.25110,1,-1444.678281,8029.512177,-6320.837317,-1444.678281,8029.512177,-6320.837317
0.25120,1,-3631.693151,7701.872042,-4222.360359,-3631.693151,7701.872042,-4222.360359
0.25130,1,-1341.641687,7053.817046,-5740.570098,-1341.641687,7053.817046,-5740.570098
0.25140,1,-3702.008389,8811.991371,-4909.645358,-3702.008389,8811.991371,-4909.645358
0.25150,1,-3183.742938,7084.834962,-4187.014164,-3183.742938,7084.834962,-4187.014164
0.25160,1,-2477.411808,8010.876055,-5284.724888,-2477.411808,8010.876055,-5284.724888
0.25170,1,-5255.498053,8362.179274,-3207.822878,-5255.498053,8362.179274,-3207.822878
0.25180,1,-1555.569928,6673.092465,-5210.490244,-1555.569928,6673.092465,-5210.490244
0.25190,1,-6126.134211,9439.716479,-3059.746881,-6126.134211,9439.716479,-3059.746881
0.25200,1,-3037.549242,6729.879838,-4004.273562,-3037.549242,6729.879838,-4004.273562
0.25210,1,-4557.280930,7833.805105,-3030.583323,-4557.280930,7833.805105,-3030.583323
0.25220,1,-5126.385250,8723.926296,-3680.988783,-5126.385250,8723.926296,-3680.988783
0.25230,1,-4126.364488,6776.792021,-2753.293460,-4126.364488,6776.792021,-2753.293460
0.25240,1,-5883.039703,8425.772206,-2307.881602,-5883.039703,8425.772206,-2307.881602
0.25250,1,-4186.601261,7401.380686,-3469.120262,-4186.601261,7401.380686,-3469.120262
0.25260,1,-6481.751214,7638.923451,-1000.932093,-6481.751214,7638.923451,-1000.932093
0.25270,1,-4398.406427,7921.995774,-3505.938209,-4398.406427,7921.995774,-3505.938209
0.25280,1,-7152.687361,7356.878503,-392.847817,-7152.687361,7356.878503,-392.847817
0.25290,1,-4426.651741,7109.120180,-2399.064223,-4426.651741,7109.120180,-2399.064223
0.25300,1,-6994.233185,8168.096499,-1431.151976,-6994.233185,8168.096499,-1431.151976
0.25310,1,-6438.840897,6831.039248,-270.377102,-6438.840897,6831.039248,-270.377102
0.25320,1,-5087.315987,6778.560803,-1622.694461,-5087.315987,6778.560803,-1622.694461
0.25330,1,-8337.345042,8172.014472,-66.397167,-8337.345042,8172.014472,-66.397167
0.25340,1,-4845.990376,5819.764721,-672.356091,-4845.990376,5819.764721,-672.356091
0.25350,1,-8131.014659,7639.716697,243.938482,-8131.014659,7639.716697,243.938482
0.25360,1,-6372.561222,6371.296256,97.592783,-6372.561222,6371.296256,97.592783
0.25370,1,-6482.089816,6100.594116,469.234008,-6482.089816,6100.594116,469.234008
0.25380,1,-8394.781749,7831.006131,340.582194,-8394.781749,7831.006131,340.582194
0.25390,1,-5900.729208,4860.522892,1294.198320,-5900.729208,4860.522892,1294.198320
0.25400,1,-8320.603999,6797.076893,1358.004498,-8320.603999,6797.076893,1358.004498
0.25410,1,-6440.348694,5932.103501,507.128914,-6440.348694,5932.103501,507.128914
0.25420,1,-8464.658687,5807.344783,2832.476021,-8464.658687,5807.344783,2832.476021
0.25430,1,-6687.300292,5463.388491,945.314818,-6687.300292,5463.388491,945.314818
0.25440,1,-8248.761789,5996.217499,2520.470275,-8248.761789,5996.217499,2520.470275
0.25450,1,-7402.914051,4643.733790,2614.511444,-7402.914051,4643.733790,2614.511444
0.25460,1,-7429.607448,5858.064682,1534.322798,-7429.607448,5858.064682,1534.322798
0.25470,1,-8967.321377,4653.676753,4516.460359,-8967.321377,4653.676753,4516.460359
0.25480,1,-5738.788224,4092.926340,1365.565806,-5738.788224,4092.926340,1365.565806
0.25490,1,-10195.552669,6081.208269,4354.269396,-10195.552669,6081.208269,4354.269396
0.25500,1,-5821.981342,2706.617214,3016.851655,-5821.981342,2706.617214,3016.851655
0.25510,1,-8820.950982,4756.931231,3984.187742,-8820.950982,4756.931231,3984.187742
0.25520,1,-7520.922283,4087.412573,3653.103452,-7520.922283,4087.412573,3653.103452
0.25530,1,-7396.828488,3000.554759,4138.052790,-7396.828488,3000.554759,4138.052790
0.25540,1,-8956.699481,4482.276465,4655.576084,-8956.699481,4482.276465,4655.576084
0.25550,1,-6580.031753,2482.554023,4077.689977,-6580.031753,2482.554023,4077.689977
0.25560,1,-8613.939983,3024.158387,5435.781652,-8613.939983,3024.158387,5435.781652
0.25570,1,-7074.810827,3686.431807,3655.426471,-7074.810827,3686.431807,3655.426471
0.25580,1,-8404.831320,1512.783000,6623.822007,-8404.831320,1512.783000,6623.822007
0.25590,1,-7059.648634,2868.955239,4349.237783,-7059.648634,2868.955239,4349.237783
0.25600,1,-7930.835572,2352.834832,5595.560219,-7930.835572,2352.834832,5595.560219
0.25610,1,-7818.211440,1413.930473,6221.038560,-7818.211440,1413.930473,6221.038560
0.25620,1,-6588.498243,1863.556233,4995.426835,-6588.498243,1863.556233,4995.426835
0.25630,1,-8977.670181,1680.122076,7056.468323,-8977.670181,1680.122076,7056.468323
0.25640,1,-5180.769945,281.222498,5010.597783,-5180.769945,281.222498,5010.597783
0.25650,1,-9072.931961,2254.167704,6883.395664,-9072.931961,2254.167704,6883.395664
0.25660,1,-5823.342978,-474.918541,6090.557494,-5823.342978,-474.918541,6090.557494
0.25670,1,-7019.618925,760.808094,6517.349383,-7019.618925,760.808094,6517.349383
0.25680,1,-7864.267597,990.991012,6679.684606,-7864.267597,990.991012,6679.684606
0.25690,1,-5370.273329,-1426.377309,6840.232273,-5370.273329,-1426.377309,6840.232273
0.25700,1,-8061.572335,855.532173,7334.098424,-8061.572335,855.532173,7334.098424
0.25710,1,-5286.416786,-1070.493806,6112.476862,-5286.416786,-1070.493806,6112.476862
0.25720,1,-7212.963198,-806.121187,8275.592261,-7212.963198,-806.121187,8275.592261
0.25730,1,-5716.206070,-559.363695,6119.546138,-5716.206070,-559.363695,6119.546138
0.25740,1,-6466.472520,-1729.676329,8183.326272,-6466.472520,-1729.676329,8183.326272
0.25750,1,-5409.693293,-1356.797263,6947.086495,-5409.693293,-1356.797263,6947.086495
0.25760,1,-6165.124682,-1353.081509,7243.909491,-6165.124682,-1353.081509,7243.909491
0.25770,1,-5777.609396,-2578.048656,8612.473761,-5777.609396,-2578.048656,8612.473761
0.25780,1,-4381.038365,-2104.173429,6350.667054,-4381.038365,-2104.173429,6350.667054
0.25790,1,-6829.107236,-1787.871073,8579.568500,-6829.107236,-1787.871073,8579.568500
0.25800,1,-3403.875355,-3700.162389,7291.292956,-3403.875355,-3700.162389,7291.292956
0.25810,1,-6128.076002,-2018.757402,7897.553392,-6128.076002,-2018.757402,7897.553392
0.25820,1,-4141.375567,-3638.465898,7980.056681,-4141.375567,-3638.465898,7980.056681
0.25830,1,-3861.198212,-3677.789370,7478.086093,-3861.198212,-3677.789370,7478.086093
0.25840,1,-5767.425034,-2599.130208,8261.824993,-5767.425034,-2599.130208,8261.824993
0.25850,1,-2244.889957,-5084.515084,7554.931586,-2244.889957,-5084.515084,7554.931586
0.25860,1,-5248.211365,-3238.491054,8241.022372,-5248.211365,-3238.491054,8241.022372
0.25870,1,-2721.991969,-4192.104415,7071.038513,-2721.991969,-4192.104415,7071.038513
0.25880,1,-3840.927666,-5185.333679,9032.280537,-3840.927666,-5185.333679,9032.280537
0.25890,1,-3001.783125,-3835.512573,6664.893007,-3001.783125,-3835.512573,6664.893007
0.25900,1,-2891.070329,-5256.088249,8421.052013,-2891.070329,-5256.088249,8421.052013
0.25910,1,-2976.201443,-4976.481577,7686.871841,-2976.201443,-4976.481577,7686.871841
0.25920,1,-2045.778530,-4986.875045,7187.016172,-2045.778530,-4986.875045,7187.016172
0.25930,1,-2947.332588,-5742.436477,8704.115428,-2947.332588,-5742.436477,8704.115428
0.25940,1,-755.544704,-5698.281943,6287.738810,-755.544704,-5698.281943,6287.738810
0.25950,1,-3357.149638,-4894.022743,8489.796857,-3357.149638,-4894.022743,8489.796857
0.25960,1,-164.774691,-7156.689031,7121.243852,-164.774691,-7156.689031,7121.243852
0.25970,1,-1809.193646,-5322.275408,7202.737067,-1809.193646,-5322.275408,7202.737067
0.25980,1,-1442.789411,-5985.612120,7521.270272,-1442.789411,-5985.612120,7521.270272
0.25990,1,383.163416,-7503.987189,6903.120880,383.163416,-7503.987189,6903.120880
0.26000,1,-2185.249329,-4982.187770,7417.376890,-2185.249329,-4982.187770,7417.376890
0.26010,1,1412.127841,-8101.345224,6516.966827,1412.127841,-8101.345224,6516.966827
0.26020,1,-1350.266976,-5910.451940,7279.547742,-1350.266976,-5910.451940,7279.547742
0.26030,1,743.491871,-6767.379535,6171.454719,743.491871,-6767.379535,6171.454719
0.26040,1,500.740024,-7990.820857,7235.586193,500.740024,-7990.820857,7235.586193
0.26050,1,463.773620,-6115.378733,5910.735329,463.773620,-6115.378733,5910.735329
0.26060,1,1174.485109,-7572.869128,6239.954920,1174.485109,-7572.869128,6239.954920
0.26070,1,766.506765,-7623.942494,6855.901704,766.506765,-7623.942494,6855.901704
0.26080,1,2168.282182,-6939.977972,4925.358824,2168.282182,-6939.977972,4925.358824
0.26090,1,669.239810,-7704.958032,6805.136124,669.239810,-7704.958032,6805.136124
0.26100,1,3108.617716,-7788.819164,4881.932329,3108.617716,-7788.819164,4881.932329
0.26110,1,970.627416,-6913.005935,5864.162523,970.627416,-6913.005935,5864.162523
0.26120,1,3146.377650,-8611.093123,5380.750317,3146.377650,-8611.093123,5380.750317
0.26130,1,2820.760719,-7196.968200,4592.515571,2820.760719,-7196.968200,4592.515571
0.26140,1,1566.988299,-7306.242573,5480.094357,1566.988299,-7306.242573,5480.094357
0.26150,1,5073.944649,-9171.286440,4292.845347,5073.944649,-9171.286440,4292.845347
0.26160,1,1304.506722,-6264.299904,4909.786776,1304.506722,-6264.299904,4909.786776
0.26170,1,4966.835684,-8822.280521,3741.893620,4966.835684,-8822.280521,3741.893620
0.26180,1,3061.941444,-7657.575575,4823.587734,3061.941444,-7657.575575,4823.587734
0.26190,1,3807.489194,-7344.443595,3293.660843,3807.489194,-7344.443595,3293.660843
0.26200,1,5008.701298,-8763.762838,3911.567113,5008.701298,-8763.762838,3911.567113
0.26210,1,3346.062052,-6980.071523,3629.643038,3346.062052,-6980.071523,3629.643038
0.26220,1,5461.067107,-8085.634673,2480.247686,5461.067107,-8085.634673,2480.247686
0.26230,1,4027.779403,-8120.859808,4319.666425,4027.779403,-8120.859808,4319.666425
0.26240,1,5925.974988,-7308.936037,1178.714173,5925.974988,-7308.936037,1178.714173
0.26250,1,3881.612663,-7619.649070,3826.469107,3881.612663,-7619.649070,3826.469107
